Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
25.2	3.0896885014775e-13	1.1759032519732e-12	4.0157116543994e-09	3.8198805411231e-14	1.3714281633219e-08	-0.00012260660425062	8.6615167665483e-14	0.11545324564001
25.48	8.6812606863269e-14	4.7627302820582e-13	3.995805718267e-09	1.0214421316231e-14	1.3707215473239e-08	-0.00012257628445438	8.661514493017e-14	0.11545327593189
25.872	1.5387020381956e-14	1.367855974503e-13	4.0026899976099e-09	1.6912512800919e-15	1.370477811534e-08	-0.00012253657545622	8.6615115124671e-14	0.11545331564491
26	8.3677357757278e-15	8.8519143461019e-14	4.0075143520097e-09	8.9732912386615e-16	1.370469763505e-08	-0.00012252392140547	8.6615105623987e-14	0.11545332830365
26.2	3.4384438861541e-13	1.4336178092075e-12	4.0129995903458e-09	4.8049764716852e-14	1.371607373449e-08	-0.00012250263866781	8.6615089635979e-14	0.11545334960498
26.48	9.6742048292282e-14	5.8171492440377e-13	3.9930874685608e-09	1.2866531057383e-14	1.3708673218367e-08	-0.00012247304744456	8.6615067448009e-14	0.11545337916776
26.872	1.7178645637525e-14	1.6740761617844e-13	3.9999167105976e-09	2.1344780384993e-15	1.3706156148363e-08	-0.00012243445921255	8.6615038484027e-14	0.11545341775979
27	9.3482892226645e-15	1.0840732044313e-13	4.0047195143437e-09	1.1332766467311e-15	1.3706086186714e-08	-0.00012242215129992	8.6615029243194e-14	0.11545343007237
27.2	3.8968407710266e-13	1.6511322634948e-12	4.0101474135968e-09	5.7967172940597e-14	1.3716863391132e-08	-0.00012240126866432	8.6615013555801e-14	0.11545345097319
27.48	1.0978500535925e-13	6.7147678029986e-13	3.9902211380097e-09	1.5543549428114e-14	1.3709971887866e-08	-0.00012237215430542	8.6614991725546e-14	0.11545348005943
27.872	1.9530192810235e-14	1.9369561915568e-13	3.997005197785e-09	2.5834748193479e-15	1.3707634848156e-08	-0.00012233425034179	8.6614963275197e-14	0.11545351796726
28	1.0634954946641e-14	1.2552311411585e-13	4.0017919149817e-09	1.372604291603e-15	1.3707586258157e-08	-0.00012232215088489	8.6614954190852e-14	0.11545353007138
28.2	3.9374747782186e-13	1.6937496005606e-12	4.0071619423001e-09	6.0218229218671e-14	1.3716301969295e-08	-0.00012230165717527	8.6614938797015e-14	0.11545355058118
28.48	1.1107537358897e-13	6.8970881686265e-13	3.9872214605632e-09	1.6169158214312e-14	1.3710757143091e-08	-0.00012227303142056	8.6614917332564e-14	0.11545357918012
28.872	1.97952580413e-14	1.9927151308779e-13	3.9939703411784e-09	2.6924963480511e-15	1.3709009132321e-08	-0.00012223558310548	8.6614889223834e-14	0.11545361663284
29	1.0786317660506e-14	1.2920755742235e-13	3.9987457406997e-09	1.4314954739977e-15	1.3709034329189e-08	-0.00012222359905789	8.6614880226078e-14	0.11545362862161
29.2	4.1791613130047e-13	1.8212846722409e-12	4.0040888496306e-09	6.4730086025509e-14	1.3717671617581e-08	-0.00012220319284594	8.6614864897879e-14	0.11545364904397
29.48	1.180481125759e-13	7.4234778903345e-13	3.9841703343309e-09	1.7404302476398e-14	1.3712302496595e-08	-0.00012217465197879	8.6614843497096e-14	0.11545367755812
29.872	2.1075771087928e-14	2.1475838841018e-13	3.9909088918276e-09	2.9036149289881e-15	1.3710569127515e-08	-0.00012213738336592	8.6614815523343e-14	0.1154537148311
