Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
39	5.6007975974629e-10	2.7166287364662e-09	7.8451700770393e-09	9.203940413745e-11	2.548278605625e-08	-0.00022351565916086	8.6690968468427e-14	0.11535235554884
39.2	5.5577894273956e-10	2.6956268727994e-09	7.9635628255273e-09	9.1333960902162e-11	2.5416789411783e-08	-0.00022367755091096	8.669109020758e-14	0.11535219368348
39.48	5.4979914631055e-10	2.6664274050741e-09	7.837465681548e-09	9.0353116871348e-11	2.5325671555739e-08	-0.00022390621764363	8.6691262382213e-14	0.11535196476338
39.872	5.4151007061054e-10	2.6259523307882e-09	7.8189054298799e-09	8.8993414169601e-11	2.5199980063399e-08	-0.00022422104030779	8.6691499311054e-14	0.11535164974634
40	5.3882518650066e-10	2.6128410432673e-09	7.8313912700686e-09	8.8552980333021e-11	2.5159372243024e-08	-0.00022432256122847	8.6691575699999e-14	0.11535154818107
40.2	5.3465098192979e-10	2.5924424453927e-09	7.9487527361064e-09	8.7868142818618e-11	2.5095485999485e-08	-0.00022447861676183	8.669169305029e-14	0.11535139215376
40.48	5.2885318620712e-10	2.5641145975515e-09	7.82300757723e-09	8.6916936976634e-11	2.5007353615591e-08	-0.00022469875532232	8.6691858810185e-14	0.11535117176625
40.872	5.2082670130248e-10	2.5249043635934e-09	7.8049121167839e-09	8.5600028308708e-11	2.4885907827972e-08	-0.00022500121702498	8.6692086441171e-14	0.11535086911645
41	5.1822910846644e-10	2.5122150549473e-09	7.8175207726991e-09	8.5173826373223e-11	2.4846700005734e-08	-0.00022509861426844	8.6692159728277e-14	0.1153507716769
41.2	5.1419266401686e-10	2.4924841375992e-09	7.9338937421836e-09	8.4511458555119e-11	2.4785050757402e-08	-0.00022524816666667	8.6692272187698e-14	0.1153506221548
41.48	5.0859003158816e-10	2.4651045332374e-09	7.8085295449025e-09	8.3592095958648e-11	2.4700053118256e-08	-0.00022545893809136	8.6692430901333e-14	0.11535041113912
41.872	5.0084033990983e-10	2.4272430294425e-09	7.7909146395477e-09	8.2320369257427e-11	2.4583013891187e-08	-0.00022574802702575	8.669264847279e-14	0.11535012186865
42	4.9833376520155e-10	2.4149980595714e-09	7.8036488076482e-09	8.1909028262042e-11	2.4545248003711e-08	-0.00022584100678597	8.6692718436873e-14	0.1153500288487
42.2	4.9444006774749e-10	2.395965224376e-09	7.9190696365687e-09	8.1269974780209e-11	2.4485887966776e-08	-0.00022598363237458	8.6692825686435e-14	0.11534988625562
42.48	4.8903800300718e-10	2.3695676742716e-09	7.794102837159e-09	8.03833766764e-11	2.4404078814505e-08	-0.0002261845192169	8.66929769642e-14	0.11534968512931
42.872	4.8156995253518e-10	2.3330871874709e-09	7.7769720641219e-09	7.9157671510614e-11	2.4291488299181e-08	-0.00022645963931969	8.6693184027271e-14	0.11534940983432
43	4.7915539499868e-10	2.3212938703746e-09	7.7898312325088e-09	7.8761368901497e-11	2.4255170903884e-08	-0.00022654803565457	8.6693250543353e-14	0.11534932139993
43.2	4.7540547078313e-10	2.3029676332498e-09	7.9043317796118e-09	7.8145818458959e-11	2.4198102155024e-08	-0.00022668350190829	8.669335240789e-14	0.11534918596842
43.48	4.7020440770412e-10	2.2775584919299e-09	7.7797707589191e-09	7.7292082755469e-11	2.4119471413917e-08	-0.00022687423617584	8.6693496047876e-14	0.1153489949995
43.872	4.6301688474093e-10	2.2424583830606e-09	7.7631199910181e-09	7.6112250787149e-11	2.4011293358247e-08	-0.00022713510837738	8.669369239222e-14	0.11534873395901
44	4.6069361259615e-10	2.2311144729994e-09	7.7761016337671e-09	7.5730877114638e-11	2.3976407838226e-08	-0.0002272188516079	8.6693755407757e-14	0.11534865017983
44.2	4.5708598246517e-10	2.2134894839803e-09	7.8897105434145e-09	7.5138602939382e-11	2.3921599337083e-08	-0.00022734706906862	8.6693851819756e-14	0.11534852199935
44.48	4.5208322603496e-10	2.1890577914792e-09	7.7655585669235e-09	7.4317308497213e-11	2.3846095196187e-08	-0.00022752756818744	8.6693987759572e-14	0.11534834127032
44.872	4.4517139227016e-10	2.1553168078132e-09	7.7493789202745e-09	7.3182583191966e-11	2.3742242739827e-08	-0.0002277741466349	8.6694173350342e-14	0.11534809453006
45	4.4293759942569e-10	2.1444141110021e-09	7.7624792844131e-09	7.2815850613168e-11	2.3708757668899e-08	-0.00022785323732364	8.6694232865646e-14	0.11534801540548
45.2	4.3946923628247e-10	2.1274764296428e-09	7.8752228394075e-09	7.2246368743004e-11	2.3656157027127e-08	-0.00022797422055992	8.6694323835873e-14	0.11534789446142
45.48	4.3466017252698e-10	2.1040005739519e-09	7.7514799771478e-09	7.1456775426899e-11	2.3583701098572e-08	-0.00022814453620526	8.6694452114156e-14	0.1153477239205
45.872	4.2801693252458e-10	2.0715849229013e-09	7.7357597432615e-09	7.0366014700464e-11	2.3484055701242e-08	-0.00022837694271959	8.6694627042686e-14	0.11534749135848
46	4.2587016868385e-10	2.0611116626986e-09	7.7489743656768e-09	7.0013528100291e-11	2.3451930510952e-08	-0.00022845143161153	8.6694683095834e-14	0.11534741683771
46.2	4.2253712422289e-10	2.0448422099613e-09	7.860877054064e-09	6.9466201049655e-11	2.3401472074987e-08	-0.00022856526930545	8.6694768690833e-14	0.11534730304131
46.48	4.1791601126618e-10	2.022294280704e-09	7.7375414258661e-09	6.870738058436e-11	2.3331969737658e-08	-0.00022872554842783	8.6694889417924e-14	0.11534714254142
46.872	4.1153297013758e-10	1.9911628958954e-09	7.7222673290483e-09	6.7659225244025e-11	2.3236394003901e-08	-0.0002289440230296	8.6695053864508e-14	0.11534692391742
47	4.0947042108422e-10	1.9811052532112e-09	7.7355913734055e-09	6.7320528610785e-11	2.3205582805043e-08	-0.00022901399601942	8.6695106520034e-14	0.11534685391448
47.2	4.0626823382656e-10	1.9654820575789e-09	7.8466762641649e-09	6.679463290632e-11	2.3157193194329e-08	-0.0002291208285951	8.6695186845294e-14	0.11534674712526
47.48	4.0182871616232e-10	1.9438306746403e-09	7.7237448387811e-09	6.6065554003537e-11	2.3090540637839e-08	-0.0002292712843018	8.6695300181331e-14	0.11534659645315
47.872	3.9569680082209e-10	1.9139386298012e-09	7.7089028445821e-09	6.5058530604929e-11	2.2998886990193e-08	-0.00022947614835944	8.6695454387499e-14	0.11534639144557
48	4.1625753783279e-10	1.9312054378028e-09	7.7106201790474e-09	6.6398582594297e-11	2.4031205586835e-08	-0.00022982400016714	8.6695715211258e-14	0.11534604466696
48.2	5.8648648074602e-10	2.3366056204757e-09	7.9012378504874e-09	7.8516287180335e-11	3.145379143703e-08	-0.00022850255670447	8.6694715284026e-14	0.11534737431032
48.48	6.9327938831308e-10	2.7171017958165e-09	7.9210723268006e-09	8.628650071235e-11	3.5790320565241e-08	-0.00022529595829612	8.6692300037279e-14	0.11535058575991
48.872	7.7298084833299e-10	3.1022819234143e-09	8.0686686355909e-09	9.4470106633804e-11	3.8207859077982e-08	-0.00022056387910845	8.6688738899413e-14	0.11535532087709
49	7.9713007099047e-10	3.2213583451357e-09	8.125241166884e-09	9.7639126174292e-11	3.873562550017e-08	-0.00021906767486424	8.6687613141487e-14	0.11535681781255
49.2	6.4978568545092e-10	2.9784364795577e-09	8.2849165284521e-09	8.9605231712553e-11	3.1276116239155e-08	-0.00021797114179198	8.6686794142172e-14	0.11535790664781
49.48	5.9335071320801e-10	2.8523379909746e-09	8.0960507150456e-09	9.0193366981153e-11	2.7414132984904e-08	-0.00021808353939737	8.6686881588919e-14	0.11535779001762
49.872	6.1132264586218e-10	2.8988614423454e-09	7.9927925602294e-09	9.7773123239744e-11	2.6284600136865e-08	-0.00021863439934928	8.6687296571908e-14	0.11535723799709
50	6.2422774578995e-10	2.9404432232887e-09	7.9845395903578e-09	1.0055651779711e-10	2.6265973950569e-08	-0.0002187368467903	8.6687373580205e-14	0.11535713558006
50.2	6.4659362541036e-10	3.0209850646989e-09	8.0760931349314e-09	1.0484371037062e-10	2.6391373550954e-08	-0.0002187823157272	8.6687407533391e-14	0.11535709043528
50.48	6.779508569037e-10	3.1486144317601e-09	7.9183780121347e-09	1.1041751938376e-10	2.6698446964525e-08	-0.00021862800308657	8.6687291279245e-14	0.11535724506182
50.872	7.1735969508129e-10	3.3291534920565e-09	7.8740176787862e-09	1.1714433686799e-10	2.7183506535905e-08	-0.00021806547390069	8.6686867789434e-14	0.11535780825834
51	7.2882596481866e-10	3.3850058111128e-09	7.880549610886e-09	1.1907658706571e-10	2.7336875556914e-08	-0.00021782359739496	8.6686685735626e-14	0.11535805036398
51.2	7.4531559566536e-10	3.4680887842909e-09	7.9913979264179e-09	1.2184317143912e-10	2.7567082152563e-08	-0.00021739774459235	8.6686365173396e-14	0.11535847666016
51.48	7.6556701973159e-10	3.574127059154e-09	7.8559836412986e-09	1.2522875326206e-10	2.7862254580324e-08	-0.00021673974798992	8.6685870161391e-14	0.11535913494616
51.872	7.887962539193e-10	3.7008773230699e-09	7.8282065187181e-09	1.2910595631598e-10	2.8218442982573e-08	-0.00021575341506345	8.6685128102347e-14	0.11536012176131
52	7.952398200208e-10	3.7369567329123e-09	7.8382124386055e-09	1.3018164055058e-10	2.8320763586149e-08	-0.00021542925122437	8.6684884223466e-14	0.11536044608106
52.2	8.0424671909347e-10	3.7882497938622e-09	7.9570191851742e-09	1.3168645486987e-10	2.8468204257782e-08	-0.00021492381367176	8.6684503902535e-14	0.11536095184665
52.48	8.1483425126118e-10	3.8499519067862e-09	7.8292296561077e-09	1.3345711703563e-10	2.8647440748802e-08	-0.00021423796402627	8.6683988075029e-14	0.11536163782178
52.872	8.2610386768465e-10	3.9180466410643e-09	7.8062997432152e-09	1.3534712056293e-10	2.8849018379837e-08	-0.00021333545055219	8.6683309227684e-14	0.11536254059512
53	8.2900413295765e-10	3.9361880262415e-09	7.8172252834271e-09	1.3583519057818e-10	2.8903639348876e-08	-0.00021305996889153	8.6683102013266e-14	0.11536281616385
53.2	8.3281466928331e-10	3.9607638590578e-09	7.9391470664513e-09	1.3647870569148e-10	2.898045149224e-08	-0.00021264754705406	8.6682791720411e-14	0.11536322881344
53.48	8.3677655853808e-10	3.9878203241818e-09	7.8141771594648e-09	1.3715215836566e-10	2.9066696673939e-08	-0.00021211804800908	8.668239357229e-14	0.11536375830544
53.872	8.3992576174579e-10	4.0127753017215e-09	7.7925947769806e-09	1.3769812256314e-10	2.9150211714577e-08	-0.00021146677705213	8.6681903786825e-14	0.11536440966696
54	8.4043239836195e-10	4.0180950399736e-09	7.8036848936537e-09	1.3779005188658e-10	2.916925713502e-08	-0.00021127740265206	8.668176136204e-14	0.11536459907741
54.2	8.4074240048515e-10	4.0238347883011e-09	7.9264423528815e-09	1.3785414530333e-10	2.9193719896797e-08	-0.00021100180181344	8.6681554011046e-14	0.11536487483158
54.48	8.4026233655273e-10	4.026870568729e-09	7.8024159740488e-09	1.3779245976972e-10	2.9212226967652e-08	-0.00021066504384958	8.6681300868841e-14	0.1153652114865
54.872	8.3800579310648e-10	4.0224333237491e-09	7.7809853575752e-09	1.3744372176301e-10	2.9211334836321e-08	-0.0002102787606988	8.6681010429984e-14	0.11536559774028
55	8.3692777702629e-10	4.019107219434e-09	7.7920059068566e-09	1.3727333704696e-10	2.9205243933177e-08	-0.0002101732970994	8.6680931127508e-14	0.11536570320423
55.2	8.3492920541623e-10	4.0122118532587e-09	7.9144885871734e-09	1.369551734981e-10	2.9192520818467e-08	-0.00021002574542234	8.6680820100219e-14	0.11536585085646
55.48	8.3153872719271e-10	3.9992782850346e-09	7.7907088392109e-09	1.3641153769658e-10	2.9163622168959e-08	-0.00020986090637216	8.6680696277716e-14	0.11536601552596
55.872	8.2577479758505e-10	3.9755290471205e-09	7.7691214354956e-09	1.3548181894738e-10	2.9104616567853e-08	-0.00020969878280892	8.6680574449017e-14	0.11536617753848
56	8.2367657622594e-10	3.9665704846478e-09	7.7800376003461e-09	1.3514239555756e-10	2.908140776348e-08	-0.00020966206894358	8.6680546858136e-14	0.11536621422866
56.2	8.2019984681288e-10	3.9514851860268e-09	7.9017199332452e-09	1.3457920445524e-10	2.9043189836146e-08	-0.00020961763031	8.6680513389531e-14	0.11536625873163
56.48	8.149624454205e-10	3.9282939303249e-09	7.7780033444237e-09	1.3372933573255e-10	2.8982250081877e-08	-0.00020958822101449	8.66804914307e-14	0.11536628792699
56.872	8.0700300140487e-10	3.8923046810902e-09	7.7563048252523e-09	1.3243538969365e-10	2.8884627641543e-08	-0.00020959804301401	8.6680498928572e-14	0.11536627794043
57	8.0427331105088e-10	3.8798142207746e-09	7.7671566794561e-09	1.3199116021998e-10	2.8850181960593e-08	-0.00020961313866133	8.6680510305059e-14	0.11536626280553
57.2	7.9988895632521e-10	3.8596287371187e-09	7.8878087933377e-09	1.3127722631555e-10	2.8795111516169e-08	-0.00020964565440101	8.6680534716816e-14	0.11536623033009
57.48	7.9353240120096e-10	3.8301271293765e-09	7.7641795948976e-09	1.3024139062014e-10	2.8713325239116e-08	-0.00020971600505823	8.6680587789426e-14	0.11536615973713
57.872	7.8427036196101e-10	3.7867507758232e-09	7.7425309639496e-09	1.2873078892178e-10	2.8591090073205e-08	-0.00020985034041706	8.668068893521e-14	0.11536602520374
58	7.8117282830814e-10	3.7721632442413e-09	7.7533780242518e-09	1.2822532607858e-10	2.8549596306178e-08	-0.0002099024860644	8.668072817726e-14	0.11536597300926
58.2	7.7626680204583e-10	3.7489830960802e-09	7.8729154498221e-09	1.2742445688728e-10	2.8483886957523e-08	-0.00020998965170482	8.6680793692793e-14	0.11536588586857
58.48	7.6928148382935e-10	3.7158487769792e-09	7.7494631371937e-09	1.2628372982613e-10	2.8389211507445e-08	-0.00021013012829673	8.6680899507646e-14	0.11536574513259
58.872	7.5931540441772e-10	3.6683576558932e-09	7.7280353983841e-09	1.2465544490594e-10	2.8252204933416e-08	-0.00021035074064286	8.6681065542625e-14	0.11536552430273
59	7.5602611793562e-10	3.6526366436234e-09	7.7389330576406e-09	1.2411786829438e-10	2.8206586546571e-08	-0.00021042826098988	8.6681123869039e-14	0.11536544672812
59.2	7.5085561286195e-10	3.6278727480406e-09	7.8573393481203e-09	1.2327261002898e-10	2.8134620729579e-08	-0.00021055260418055	8.6681217347194e-14	0.1153653224006
59.48	7.4356709686523e-10	3.5928926113746e-09	7.7341569670437e-09	1.2208085150563e-10	2.803261504496e-08	-0.00021074026665228	8.6681358650976e-14	0.11536513446948
59.872	7.3329236111674e-10	3.5434584250192e-09	7.7130907620696e-09	1.2040030543081e-10	2.7887646265794e-08	-0.00021101798891137	8.6681567638771e-14	0.1153648565198
60	7.2992722438345e-10	3.5272409180011e-09	7.7240821447615e-09	1.1984979491675e-10	2.78399139865e-08	-0.000211112065678	8.668163841743e-14	0.11536476238617
