Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
38.872	8.0125861296825e-11	4.8860398191793e-10	4.4750398060792e-09	1.4337777978379e-11	1.6544000400651e-08	-0.00011787658256688	8.661161442752e-14	0.11545797953206
39	8.0082937099001e-11	4.8807764829279e-10	4.4796726630081e-09	1.4328234246711e-11	1.6535684235602e-08	-0.00011790467256715	8.6611635512071e-14	0.1154579514378
39.2	7.8370778743737e-11	4.7903595333407e-10	4.4902668293933e-09	1.404219050096e-11	1.649094293039e-08	-0.00011795213673878	8.6611671169639e-14	0.11545790392844
39.48	7.7390512051203e-11	4.7266886652199e-10	4.4629066617751e-09	1.3860919427498e-11	1.6446738396298e-08	-0.00011802438077825	8.6611725451097e-14	0.11545783160531
39.872	7.7023096821126e-11	4.6934321774892e-10	4.4668831156412e-09	1.3784540247317e-11	1.6410950785646e-08	-0.00011811826001701	8.6611795935256e-14	0.11545773769049
40	7.6981702045749e-11	4.688333639808e-10	4.4715089810641e-09	1.3775319648505e-11	1.6402947539001e-08	-0.00011814523062213	8.6611816179591e-14	0.11545771071594
40.2	7.5322679537558e-11	4.600643992989e-10	4.4819307554296e-09	1.3498050442141e-11	1.6359727543867e-08	-0.00011819080815314	8.6611850420138e-14	0.11545766509491
40.48	7.4373943566601e-11	4.5390009642193e-10	4.4546667370506e-09	1.3322550069875e-11	1.6317096587246e-08	-0.00011826016504164	8.6611902533591e-14	0.11545759566084
40.872	7.4019400464036e-11	4.506886869866e-10	4.4586869750554e-09	1.3248795468426e-11	1.628266833021e-08	-0.00011835009643847	8.6611970054119e-14	0.11545750569539
41	7.3979708480087e-11	4.5019796518004e-10	4.4633170210402e-09	1.3239936313304e-11	1.6274983636769e-08	-0.00011837586855743	8.6611989398851e-14	0.11545747991968
41.2	7.2378233982933e-11	4.4173138078002e-10	4.4735924270727e-09	1.2972200615939e-11	1.623337021663e-08	-0.00011841942903878	8.6612022124363e-14	0.11545743631753
41.48	7.1463381195643e-11	4.3578917121484e-10	4.4464479633962e-09	1.2802911748366e-11	1.6192380461647e-08	-0.00011848570917185	8.6612071927383e-14	0.11545736996223
41.872	7.1122509852417e-11	4.3270122662029e-10	4.4505371860039e-09	1.2731948409961e-11	1.6159344530215e-08	-0.00011857145931224	8.6612136308999e-14	0.11545728417964
42	7.1084597218747e-11	4.3223091794564e-10	4.4551785533278e-09	1.2723468100894e-11	1.6151982047133e-08	-0.00011859596764292	8.6612154705094e-14	0.11545725966808
42.2	6.954252165178e-11	4.2408025011281e-10	4.4653263919964e-09	1.2465591986597e-11	1.611201265683e-08	-0.00011863740992183	8.6612185839576e-14	0.11545721818603
42.48	6.866246178071e-11	4.1836828699578e-10	4.4383154189998e-09	1.2302689071159e-11	1.607269029897e-08	-0.00011870047691624	8.6612233229728e-14	0.11545715504594
42.872	6.8335515076803e-11	4.1540722591831e-10	4.442488820118e-09	1.2234571978239e-11	1.6041055599705e-08	-0.00011878188512516	8.6612294351776e-14	0.11545707360692
43	6.8299393561129e-11	4.1495771600827e-10	4.447145854226e-09	1.2226473987374e-11	1.6034015328588e-08	-0.00011880508538428	8.6612311765984e-14	0.11545705040378
43.2	6.681692391792e-11	4.0712614914892e-10	4.4571798401691e-09	1.1978505152661e-11	1.5995692048687e-08	-0.00011884434533152	8.6612341261267e-14	0.11545701110598
43.48	6.5971642563744e-11	4.0164545249767e-10	4.4303098406793e-09	1.1821991723029e-11	1.5958031495162e-08	-0.00011890412106122	8.6612386179879e-14	0.11545695125924
43.872	6.5658521968157e-11	3.9881098934622e-10	4.434575810983e-09	1.1756704033677e-11	1.5927785837729e-08	-0.00011898110354456	8.6612443979428e-14	0.11545687424756
44	6.5624161169496e-11	3.9838209185456e-10	4.4392509604492e-09	1.1748982790075e-11	1.5921063879869e-08	-0.00011900297385151	8.6612460395315e-14	0.11545685237474
44.2	6.4200470576576e-11	3.9086628706244e-10	4.4491812733955e-09	1.1510793417752e-11	1.5884363633263e-08	-0.00011904002422107	8.6612488230942e-14	0.11545681528842
44.48	6.3389375092918e-11	3.8561341770893e-10	4.4224554244381e-09	1.1360565796057e-11	1.5848336155904e-08	-0.00011909648478209	8.6612530660065e-14	0.1154567587589
44.872	6.3089762951616e-11	3.8290296830852e-10	4.4268178225223e-09	1.1298045802274e-11	1.5819450746303e-08	-0.0001191690275733	8.6612585126612e-14	0.11545668618851
45	6.3057106170746e-11	3.8249414373774e-10	4.4315122737129e-09	1.1290690091436e-11	1.5813039843869e-08	-0.00011918956637882	8.6612600543007e-14	0.11545666564754
45.2	6.1690736714708e-11	3.7528676504291e-10	4.4413466546239e-09	1.1062044848608e-11	1.5777922517695e-08	-0.00011922441218631	8.6612626722754e-14	0.11545663076765
45.48	6.0912885163906e-11	3.7025558859178e-10	4.4147653192445e-09	1.0917934348815e-11	1.5743483549721e-08	-0.00011927757914176	8.6612666678579e-14	0.11545657753372
45.872	6.0626333517816e-11	3.6766520226884e-10	4.4192250439234e-09	1.0858093548835e-11	1.5715917714466e-08	-0.00011934572564366	8.6612717844691e-14	0.11545650936117
46	6.0595308752465e-11	3.672757045824e-10	4.4239391590129e-09	1.085108885075e-11	1.570980809331e-08	-0.00011936494802983	8.661273227291e-14	0.11545649013696
46.2	5.9284435534542e-11	3.6036707352686e-10	4.4336836686031e-09	1.0631689517569e-11	1.5676222737316e-08	-0.00011939762003404	8.6612756819885e-14	0.11545645743268
46.48	5.8538686985654e-11	3.5554991424834e-10	4.4072454121448e-09	1.0493490179573e-11	1.5643317652617e-08	-0.00011944755011719	8.6612794345014e-14	0.11545640743755
46.872	5.8264676531669e-11	3.5307488555174e-10	4.4118014705252e-09	1.0436225263668e-11	1.5617023024325e-08	-0.00011951138728228	8.6612842275954e-14	0.11545634357584
47	5.8235203955987e-11	3.527038591382e-10	4.4165350843294e-09	1.0429555334682e-11	1.5611203244034e-08	-0.00011952932087773	8.6612855736731e-14	0.11545632564075
47.2	5.7078695937639e-11	3.4619983938788e-10	4.4262403518034e-09	1.0226084582386e-11	1.5584744160303e-08	-0.00011955933654274	8.6612878284209e-14	0.11545629560047
47.48	5.6411105063743e-11	3.4166312067828e-10	4.4000472641205e-09	1.0096410903947e-11	1.555705251395e-08	-0.00011960443881968	8.6612912181416e-14	0.11545625043897
47.872	5.6165464701813e-11	3.3933824059687e-10	4.4048722729917e-09	1.0042458144134e-11	1.5533912770138e-08	-0.00011966139396391	8.6612954944599e-14	0.11545619346289
48	5.6139324756542e-11	3.3899132102366e-10	4.4096803215211e-09	1.003620141137e-11	1.5528677200715e-08	-0.00011967725355872	8.6612966848332e-14	0.11545617760249
48.2	7.5059663991998e-11	3.9652490374435e-10	4.4267161879164e-09	1.143690840873e-11	1.6489072033146e-08	-0.00011958985957319	8.6612900432651e-14	0.11545626605168
48.48	8.4525375683182e-11	4.3506089360003e-10	4.4179491887077e-09	1.2164595948689e-11	1.7165056960276e-08	-0.00011927218302792	8.6612661423655e-14	0.11545658444417
48.872	8.7973774621573e-11	4.5521927202715e-10	4.452409891603e-09	1.2447100428424e-11	1.7540206181845e-08	-0.00011873835619811	8.66122604333e-14	0.11545711870451
49	8.8389754678442e-11	4.5842342630945e-10	4.4666940180063e-09	1.2484082961682e-11	1.7602788941919e-08	-0.00011857190571971	8.6612135450105e-14	0.11545728523551
49.2	8.6665903826218e-11	4.7942573067351e-10	4.4925867675482e-09	1.3296513424896e-11	1.7188568586124e-08	-0.00011835417396339	8.661197232768e-14	0.11545750259907
49.48	8.7033077247189e-11	4.9658002511067e-10	4.4750718365745e-09	1.4042826486163e-11	1.6959193952842e-08	-0.00011813793378544	8.6611810228224e-14	0.11545771861063
49.872	8.7442565674886e-11	5.0622308692562e-10	4.4853731625328e-09	1.4425237159149e-11	1.6875314731517e-08	-0.00011791951168986	8.6611646362305e-14	0.11545793696958
50	8.7518196984671e-11	5.0780451187172e-10	4.4913544979422e-09	1.4478063949124e-11	1.6867913793865e-08	-0.00011785910604398	8.6611601030103e-14	0.11545799737551
50.2	9.3028537528797e-11	5.3421164269535e-10	4.5034193549002e-09	1.5956230038927e-11	1.6771124052889e-08	-0.00011776321610931	8.6611529103669e-14	0.11545809321412
50.48	9.6621787855075e-11	5.5440972450106e-10	4.4755947374174e-09	1.6939283009024e-11	1.6755421632042e-08	-0.00011762456962931	8.6611425063331e-14	0.11545823184185
50.872	9.8104568987873e-11	5.6561153799157e-10	4.4784677445861e-09	1.737642606271e-11	1.6784409616101e-08	-0.00011742984831062	8.6611278894386e-14	0.11545842660815
51	9.8296388318396e-11	5.6744192616584e-10	4.4827561325338e-09	1.7433642257272e-11	1.6795360195979e-08	-0.00011736851821971	8.661123285498e-14	0.11545848795556
51.2	1.0487709367671e-10	6.0132138757149e-10	4.4934918569744e-09	1.8598005512567e-11	1.6923309133917e-08	-0.00011724817307338	8.6611142396434e-14	0.115458608481
51.48	1.086847355479e-10	6.2559964420358e-10	4.4669151231575e-09	1.9327306116205e-11	1.7057173706752e-08	-0.0001170362819768	8.6610983264361e-14	0.1154588205082
51.872	1.1023139235843e-10	6.3891522626109e-10	4.4731279265383e-09	1.9650697281799e-11	1.7168753335703e-08	-0.00011672327008734	8.6610748254575e-14	0.11545913365307
52	1.1043958392792e-10	6.4111067261343e-10	4.4785443713967e-09	1.9695377198528e-11	1.719402032363e-08	-0.00011662546517179	8.6610674830915e-14	0.11545923149112
52.2	1.1439249461535e-10	6.6554512742562e-10	4.4917789228657e-09	2.037239573608e-11	1.7309033803353e-08	-0.00011646036695403	8.661055080862e-14	0.11545939674664
52.48	1.1670073406351e-10	6.8301177687525e-10	4.4673228032233e-09	2.0799165779848e-11	1.7424898303929e-08	-0.00011620930935451	8.6610362309806e-14	0.11545964791585
52.872	1.1770284346975e-10	6.928313624379e-10	4.4753740185043e-09	2.0999189718676e-11	1.7523591042494e-08	-0.00011586697436565	8.6610105313487e-14	0.1154599903686
53	1.178536766729e-10	6.9451116450993e-10	4.4812495074684e-09	2.1029715600701e-11	1.7546614071077e-08	-0.00011576296089708	8.661002723428e-14	0.11546009441283
53.2	1.1970550831316e-10	7.0795810542559e-10	4.4955193113175e-09	2.1349545081242e-11	1.7622105122506e-08	-0.00011559931627155	8.660990434723e-14	0.11546025816283
53.48	1.208136537567e-10	7.1764786330289e-10	4.4714547732916e-09	2.1553505972374e-11	1.769935351708e-08	-0.00011536968306742	8.6609731969893e-14	0.11546048786022
53.872	1.2135496182578e-10	7.2334268407064e-10	4.4794646462553e-09	2.1658665488486e-11	1.7769153560397e-08	-0.00011507109127667	8.6609507832529e-14	0.11546078653616
54	1.2145047465905e-10	7.2437573897933e-10	4.4852780993457e-09	2.1677192721383e-11	1.7786206460856e-08	-0.00011498176900759	8.6609440784762e-14	0.11546087588244
54.2	1.2182621533562e-10	7.2915380750892e-10	4.4995351740292e-09	2.1747937786367e-11	1.7825123278584e-08	-0.00011484729812614	8.6609339830037e-14	0.11546101041172
54.48	1.2207606178745e-10	7.3265666397264e-10	4.4749716530595e-09	2.1793948639926e-11	1.7866247354924e-08	-0.0001146690231137	8.6609206032221e-14	0.11546118870709
54.872	1.2226820154418e-10	7.3496919053885e-10	4.4821290979707e-09	2.182842418407e-11	1.7907010832942e-08	-0.00011444512354626	8.660903797599e-14	0.11546141265712
55	1.2231723920125e-10	7.3544936594211e-10	4.4876706520562e-09	2.1837202856959e-11	1.7917619593269e-08	-0.0001143787995478	8.6608988193147e-14	0.1154614789978
55.2	1.2168828957645e-10	7.3407483805139e-10	4.5014457817723e-09	2.1738301048514e-11	1.7927108946485e-08	-0.00011428305984518	8.6608916333702e-14	0.11546157475867
55.48	1.2134384084109e-10	7.3314031433995e-10	4.4761149682979e-09	2.1675116295304e-11	1.7938679327467e-08	-0.0001141635584366	8.6608826671038e-14	0.11546169424497
55.872	1.2128164264343e-10	7.3296075989745e-10	4.4822350559889e-09	2.16585468678e-11	1.7954464725001e-08	-0.0001140189253136	8.6608718122043e-14	0.11546183889974
56	1.2129408193281e-10	7.3301946155897e-10	4.4874641963739e-09	2.165979613354e-11	1.7959289763142e-08	-0.00011397641282381	8.6608686213118e-14	0.11546188142236
56.2	1.2000385153459e-10	7.2750249179742e-10	4.5006145881999e-09	2.1448988060425e-11	1.7946637344287e-08	-0.00011391871297618	8.6608642921541e-14	0.11546193911569
56.48	1.1926251264689e-10	7.2355473330378e-10	4.4745513150078e-09	2.1312893861567e-11	1.7935670610092e-08	-0.0001138536351028	8.6608594121116e-14	0.11546200415171
56.872	1.1902297872602e-10	7.2164448033783e-10	4.4797349663592e-09	2.1260963868904e-11	1.7931714888044e-08	-0.00011377986381301	8.6608538765919e-14	0.11546207792202
57	1.1900832560173e-10	7.2140229556831e-10	4.4846864473863e-09	2.1256716101406e-11	1.7931840020983e-08	-0.00011375837407735	8.6608522636834e-14	0.11546209941657
57.2	1.1730168153782e-10	7.1322256984174e-10	4.4972247179648e-09	2.0975204726327e-11	1.7903406230994e-08	-0.00011373334351011	8.6608503875992e-14	0.11546212442108
57.48	1.1630738853056e-10	7.0732706237298e-10	4.4705812173883e-09	2.0792611943111e-11	1.7876211435643e-08	-0.00011371344797461	8.6608488996167e-14	0.1154621442557
57.872	1.1595042877437e-10	7.0427733896414e-10	4.4750293185104e-09	2.0717393955054e-11	1.7857650385512e-08	-0.00011369721472925	8.6608476831026e-14	0.11546216047135
58	1.1591692240485e-10	7.0383248582594e-10	4.4797629050461e-09	2.0709363119148e-11	1.7854227889039e-08	-0.0001136926524624	8.6608473407473e-14	0.11546216503444
58.2	1.1396447893426e-10	6.9403785413831e-10	4.4917629191035e-09	2.0385899382884e-11	1.7815146408496e-08	-0.0001136934403888	8.66084740312e-14	0.11546216420737
58.48	1.128193243668e-10	6.8695848020476e-10	4.4647152477e-09	2.0175527442512e-11	1.7776916925904e-08	-0.00011370839345092	8.6608485312197e-14	0.11546214918059
58.872	1.1238958324584e-10	6.8320514483808e-10	4.4686382994362e-09	2.0085951667121e-11	1.774819538615e-08	-0.0001137357856537	8.66085058928e-14	0.11546212175932
59	1.1234381689979e-10	6.8263251830634e-10	4.4732147280928e-09	2.0075486700903e-11	1.7742263854306e-08	-0.00011374397036312	8.6608512036782e-14	0.11546211357262
59.2	1.1026184611229e-10	6.7194490423275e-10	4.484764617973e-09	1.9729698410178e-11	1.7696458524074e-08	-0.00011376390482419	8.6608527034578e-14	0.11546209359079
59.48	1.0903635610787e-10	6.6421243738218e-10	4.4574715978867e-09	1.950447851665e-11	1.7651215796335e-08	-0.00011380416575589	8.6608557313158e-14	0.11546205324814
59.872	1.0856583450664e-10	6.6006453048303e-10	4.4610522438636e-09	1.9406914135322e-11	1.7615885125023e-08	-0.00011386275127151	8.6608601307247e-14	0.11546199462616
60	1.0851276906527e-10	6.5941851572528e-10	4.4655235255153e-09	1.9395019287655e-11	1.7608294103261e-08	-0.00011387999147218	8.6608614247957e-14	0.11546197738213
